system_id,master_seed,anomaly_class,label_has_flares,label_has_transit,star_mass,star_teff,star_logg,flare_amplitude,transit_period,transit_radius_earth,drift
sys_0433,8451160,1,1,0,1.156640625,6002.220527195948,4.089608236726311,18255.87133862072,0.0,0.0,none
sys_0434,9226199,1,1,0,1.17421875,6248.395011016118,4.257637427161514,574.7651711319771,0.0,0.0,none
sys_0435,6112362,0,0,0,0.95625,5808.16129649714,4.401558159463852,0.0,0.0,0.0,none
sys_0436,2396039,0,0,0,1.044140625,5788.021695573332,4.474824365511608,0.0,0.0,0.0,none
sys_0437,9763728,2,0,1,1.0546875,5863.2969615808215,4.506971076877802,0.0,29.0022665783745,3.55043878590346,none
sys_0438,5338910,1,1,0,1.18359375,6570.24060648839,4.231193277814686,3075.207642358372,0.0,0.0,none
sys_0439,1307042,2,0,1,0.90234375,5462.221961269018,4.55070928095309,0.0,13.738069171636685,0.6123199563587676,none
sys_0440,8965728,2,0,1,0.94921875,5825.673567214977,4.504802823353586,0.0,34.45808898794662,3.2815928260119485,none
sys_0441,1437914,2,0,1,0.9328125,5860.033395644038,4.445480037124209,0.0,25.69592816414411,5.443566648873135,none
sys_0442,1846774,2,0,1,1.194140625,6536.186924560976,4.206362582941374,0.0,20.37695368423734,0.8491499610928396,none
sys_0443,9227173,0,0,0,1.0921875,4434.175625294791,3.8837527835432,0.0,0.0,0.0,none
sys_0444,4462799,2,0,1,1.03125,6003.293048462773,4.043526478610754,0.0,15.062822574716748,2.328783228542912,none
sys_0445,1880542,1,1,0,1.09453125,6245.248173427756,4.3683531113576,669.5211178183479,0.0,0.0,none
sys_0446,9825876,0,0,0,0.97734375,5654.45365018356,4.4511977305733,0.0,0.0,0.0,none
sys_0447,6825308,1,1,0,0.91875,5742.540707328124,4.322863926044888,5782.5326472277775,0.0,0.0,none
sys_0448,5387431,2,0,1,1.08515625,5739.670150386088,4.279918949963433,0.0,24.26879788671553,1.1286128714983197,none
sys_0449,1805737,1,1,0,0.95859375,5780.982878150313,4.369679893530247,621.5388093667162,0.0,0.0,none
sys_0450,5633562,1,1,0,1.0078125,4756.645703143949,4.352094492515099,1682.074637206561,0.0,0.0,none
sys_0451,7707510,0,0,0,0.97734375,5691.057677959212,4.198747014903147,0.0,0.0,0.0,none
sys_0452,7922963,2,0,1,1.053515625,6205.141292637228,4.262858775254666,0.0,19.870283317016664,4.749347328963203,none
sys_0453,7582830,2,0,1,1.01015625,5739.255415406669,4.483240413375471,0.0,19.596418816302695,2.593017027176756,none
sys_0454,6094499,1,1,0,0.9328125,5919.946205504594,4.2717011316832885,752.3478821059872,0.0,0.0,none
sys_0455,4804343,0,0,0,1.03125,6093.972276994079,4.461904440041651,0.0,0.0,0.0,none
sys_0456,1759577,3,1,1,1.0453125,6054.246289519744,4.4041487852353125,5929.085313846715,3.8539042802488326,0.5236988247208848,none
sys_0457,6763445,2,0,1,1.0125,5838.281529154949,4.395820448453884,0.0,65.4023917832799,0.2425836162547991,none
sys_0458,1100624,1,1,0,0.9515625,5720.596110682888,4.523337019451176,1060.4187487771808,0.0,0.0,none
sys_0459,5034738,0,0,0,1.01015625,4539.018697216489,4.336364942048324,0.0,0.0,0.0,none
sys_0460,5719081,0,0,0,0.928125,5393.027872650109,4.525915262808518,0.0,0.0,0.0,none
sys_0461,2991122,3,1,1,1.0359375,5807.162861493961,4.328009292114826,17220.832981762313,14.228565876824844,5.016498988650757,none
sys_0462,2994170,1,1,0,1.16484375,4456.446279374492,3.827794641442384,4556.815915028481,0.0,0.0,none
sys_0463,2740784,1,1,0,1.166015625,4404.206937916113,3.8865334633009936,14022.7028616727,0.0,0.0,none
sys_0464,2664721,3,1,1,1.147265625,6067.964332962179,4.019697489166086,3519.748579939898,33.0854755660222,2.5561345216538647,none
sys_0465,7796935,0,0,0,1.096875,6313.308429118155,4.4380390454883525,0.0,0.0,0.0,none
sys_0466,8391532,3,1,1,1.08515625,6285.653047934199,4.276674630685685,14301.273943579248,18.993485386075324,7.676122386345956,none
sys_0467,8182815,0,0,0,0.90703125,5683.381898152605,4.32495346816702,0.0,0.0,0.0,none
sys_0468,5622512,0,0,0,1.04296875,5860.839626428143,4.308637136043816,0.0,0.0,0.0,none
sys_0469,8187045,0,0,0,1.18828125,6186.505038872055,4.327212705291414,0.0,0.0,0.0,none
sys_0470,4278727,1,1,0,1.06171875,5997.380534573537,4.485619913157263,1910.311448754359,0.0,0.0,none
sys_0471,4733446,0,0,0,1.0125,5797.379534029203,4.159631740621713,0.0,0.0,0.0,none
sys_0472,6557295,1,1,0,1.096875,6377.171494592123,4.345474120732869,9170.316310125609,0.0,0.0,none
sys_0473,2372046,0,0,0,0.92109375,5571.986900347476,4.5495126103674055,0.0,0.0,0.0,none
sys_0474,2730414,1,1,0,0.997265625,4425.570078504591,4.275387998641835,6118.779279511977,0.0,0.0,none
sys_0475,3060788,3,1,1,0.903515625,5398.938616348008,4.48416710773148,1099.783362772517,8.100600986653818,4.909939095109514,none
sys_0476,2022811,0,0,0,1.10625,6114.142137969996,4.284157439084546,0.0,0.0,0.0,none
sys_0477,8336234,2,0,1,0.99609375,5094.206402803001,4.370982579269282,0.0,8.496203687038921,4.2800554983979175,none
sys_0478,6496021,0,0,0,1.10859375,6231.032429275474,4.349960236039556,0.0,0.0,0.0,none
sys_0479,5543377,2,0,1,0.94453125,5746.7826454113965,4.447764279307782,0.0,53.44303338559406,4.331597343831703,none
sys_0480,8406646,3,1,1,0.9421875,5714.02370952584,4.541954819246743,2639.888623078115,38.26989331380864,0.6540062603001897,none
sys_0481,7435179,1,1,0,1.194140625,6597.250095186308,4.257604843689095,557.5158756188681,0.0,0.0,none
sys_0482,2526923,1,1,0,1.166015625,6190.728674235747,4.317417180073876,14581.188406959356,0.0,0.0,none
sys_0483,6253232,2,0,1,0.91875,4410.293224760124,4.361014312211627,0.0,39.99597577814022,3.1127819972282724,none
sys_0484,1471196,3,1,1,1.08046875,5789.0130188967005,4.480808590715528,11658.316092080868,15.53055864812283,2.279707076546247,none
sys_0485,9367131,3,1,1,0.93046875,5674.255435579597,4.536483970643228,6440.12919195469,5.457169090064882,5.444362054797793,none
sys_0486,4904604,3,1,1,1.0546875,5886.539642802531,4.490664003119099,15419.435093834834,18.40410914423529,0.6018543106274745,none
sys_0487,3246472,0,0,0,1.17421875,6247.928856300644,4.376763570023957,0.0,0.0,0.0,none
sys_0488,6547702,3,1,1,1.0921875,6068.664739984192,4.304104242313481,4844.677395076215,95.88492002779589,1.5006606361040318,none
sys_0489,9406183,3,1,1,1.14375,6315.0203073161,4.377131149920617,7024.667641319975,2.1740217555489743,0.2173991046080043,none
sys_0490,7979730,1,1,0,1.03125,6153.631547039956,4.214960750487089,4502.585676881899,0.0,0.0,none
sys_0491,6284208,3,1,1,1.044140625,4420.953601235638,4.302157260333037,15295.221062535336,8.189165160622832,1.59735003158953,none
sys_0492,1541005,0,0,0,0.94453125,4171.955325115278,4.094113607837867,0.0,0.0,0.0,none
sys_0493,2968168,3,1,1,1.091015625,5890.197762054242,4.064050263568791,4211.838810746862,56.11975368131147,3.81597475160992,none
sys_0494,2574878,2,0,1,0.95625,5725.806109303463,4.483676876813019,0.0,24.058055822373383,9.314098627791475,none
sys_0495,5212028,3,1,1,0.99609375,5947.162117973324,4.311552047472472,2197.280171283452,47.49628206328294,1.663189313025513,none
sys_0496,4590324,3,1,1,1.156640625,6047.891085068891,4.445533207056773,765.0078500887456,28.31674002586241,3.928713167835424,none
sys_0497,4165503,3,1,1,1.034765625,5077.362900397811,4.358055516121083,4729.010833954432,5.867115531041893,2.329474984758422,none
sys_0498,7158485,3,1,1,1.04296875,5753.575140325408,4.473026137428638,9897.699207794094,3.647485386657634,2.5817891991501147,none
sys_0499,6611741,3,1,1,1.10390625,6207.083479647148,4.414985774290907,1879.8626465373047,20.371156363303204,1.5744450268273362,none
sys_0500,9269854,2,0,1,1.04296875,5862.429511927886,4.3235398719748765,0.0,19.86873733100262,0.9220362127663256,none
sys_0501,4349735,2,0,1,1.0078125,5948.641412916342,4.353736907944407,0.0,37.49207295623332,1.1843062796361894,none
sys_0502,4599274,3,1,1,1.04296875,5740.407287734119,4.481834432750701,1730.8377228595828,27.372335164281072,0.5933005075592672,none
sys_0503,3557674,3,1,1,1.0078125,5933.983929893889,4.386311324870039,15915.012851327254,4.98611721857351,1.3644658132117753,none
sys_0504,8780017,2,0,1,1.194140625,6536.638337962929,4.206628011061828,0.0,55.25776572551419,0.6653802934502455,none
sys_0505,3239345,2,0,1,1.166015625,6129.312257846308,4.234070583544891,0.0,66.42299720918903,6.440063746778256,none
sys_0506,9828434,2,0,1,0.92109375,4360.331779993561,3.602220487261885,0.0,5.267564363132784,0.2391622468650641,none
sys_0507,5734049,3,1,1,0.94453125,4166.492285895392,4.143833139560353,5255.965582309691,9.84338227285785,3.2510422544284108,none
sys_0508,9357643,3,1,1,1.1859375,6439.645468513967,4.20944022368825,8221.03639219683,13.663648139154946,2.589065738865086,none
sys_0509,4561573,3,1,1,1.1765625,6237.80435383892,4.243705481516307,4798.449471671413,12.124184859842828,2.4686073343407164,none
sys_0510,5455126,0,0,0,0.9328125,5903.224742055312,4.218447189641956,0.0,0.0,0.0,none
sys_0511,3091624,2,0,1,1.194140625,6606.739675315711,4.275995317247956,0.0,3.0323704739417314,5.632253993705953,none
sys_0512,1343076,2,0,1,1.1203125,4592.662260590101,4.206059743636043,0.0,4.956551025532239,1.2468126213793878,none
sys_0513,2229325,2,0,1,1.13671875,6339.007312438847,4.348242052475648,0.0,13.338699247936832,2.6233389892520096,none
sys_0514,8040059,2,0,1,1.18359375,6515.737025126759,4.195057068777218,0.0,2.964344821894055,0.654267278187355,none
sys_0515,9103546,3,1,1,1.0125,4329.8957047200365,3.739333385385738,937.8060363239877,5.152309276686247,1.109069767222664,none
sys_0516,6775342,1,1,0,1.147265625,6267.736021768807,4.270117248940237,843.0504907067599,0.0,0.0,none
sys_0517,1246470,3,1,1,1.171875,4547.830538279368,3.898580048407908,504.6085021640326,2.49360115324971,1.2304797546744186,none
sys_0518,5823600,3,1,1,1.034765625,5907.315527957248,4.26181349590384,3847.76399253928,9.68564014895226,0.6085077348504948,none
sys_0519,7380305,3,1,1,1.096875,6300.9017802506205,4.132955082879022,5118.830831866644,2.799629952271656,6.995108797249618,none
sys_0520,4409219,2,0,1,1.166015625,6153.295241541417,4.397393616533147,0.0,19.015553407055062,0.7056202033360457,none
sys_0521,9328656,3,1,1,1.14375,6118.694595507772,4.012074741623901,5706.272832817653,11.226407739443337,13.263915821509803,none
sys_0522,3824674,0,0,0,1.194140625,5897.613753925102,4.174413226272534,0.0,0.0,0.0,none
sys_0523,3179860,0,0,0,1.15546875,4500.2842399456895,3.7053070864248263,0.0,0.0,0.0,none
sys_0524,9821838,0,0,0,1.053515625,6218.1308703263785,4.298129577572968,0.0,0.0,0.0,none
sys_0525,5961856,1,1,0,1.021875,5919.053660256213,4.205374912950656,6372.364706991006,0.0,0.0,none
sys_0526,2073765,0,0,0,0.9890625,5660.886573164477,4.1441394863696175,0.0,0.0,0.0,none
sys_0527,3615657,3,1,1,1.0171875,5959.063519795866,4.479695999211849,1286.1290818863367,21.644366739302413,5.467445625061145,none
sys_0528,8640287,3,1,1,1.044140625,5605.248826778934,4.375330920650724,4129.196446012549,7.609451588827217,1.162759906810845,none
sys_0529,8463392,0,0,0,1.13671875,6338.922724284568,4.26485895525814,0.0,0.0,0.0,none
sys_0530,9824913,2,0,1,1.109765625,6290.760040104294,4.1671481411066535,0.0,16.55594837619263,0.7423971062367577,none
sys_0531,2527545,1,1,0,1.02421875,4377.98457159431,3.87269646890929,1759.1730705120242,0.0,0.0,none
sys_0532,9691042,2,0,1,1.091015625,6008.303782186082,4.188493558799275,0.0,6.509101878263171,0.3549323746263597,none
sys_0533,4332704,1,1,0,1.096875,6372.990406826757,4.356757021862324,8852.912609483697,0.0,0.0,none
sys_0534,6960524,3,1,1,1.147265625,6244.399166033697,4.2467739775621,3255.763896500043,14.701421067389056,1.4620547633959458,none
sys_0535,8828825,1,1,0,1.053515625,5100.429644756481,4.312062913696173,10169.435531898496,0.0,0.0,none
sys_0536,7133302,1,1,0,1.147265625,6251.934911575468,4.386695334134285,1612.0456010092332,0.0,0.0,none
sys_0537,5507968,1,1,0,1.194140625,6502.332450887925,4.18730881052184,12890.800107087218,0.0,0.0,none
sys_0538,1504888,2,0,1,1.07109375,6088.312666226258,4.325199744453753,0.0,2.2962014365892967,0.8278350999590078,none
sys_0539,6236114,3,1,1,1.16484375,6134.45484268281,4.186474233817794,3120.7916806359835,42.755900619017474,0.3369166896324136,none
sys_0540,4477970,1,1,0,1.04296875,5773.883315339186,4.458307284230657,10754.236425365358,0.0,0.0,none
sys_0541,5782395,3,1,1,0.9515625,5891.927584020091,4.351753542088461,9620.647679181704,68.15755192377802,2.676601207160991,none
sys_0542,4774955,1,1,0,1.18828125,6121.650528801202,4.229795539348219,3019.014090968193,0.0,0.0,none
sys_0543,9882766,2,0,1,1.1906249999999998,6163.833526800556,4.256690251190234,0.0,26.056804577941183,3.65310037546786,none
sys_0544,8991955,2,0,1,1.03125,6123.427699405164,4.433712361562217,0.0,23.522890481771004,9.985506083948133,none
sys_0545,1866393,0,0,0,1.00078125,4990.924024816395,4.383236788237072,0.0,0.0,0.0,none
sys_0546,2304977,2,0,1,1.147265625,6221.555506619867,4.231235970265545,0.0,4.490946692966557,0.4669840554256643,none
sys_0547,7647727,2,0,1,1.16015625,5998.633132713493,4.2481995399501775,0.0,3.768421679701018,2.3011644159656037,none
sys_0548,4265439,3,1,1,1.18359375,6513.110160168326,4.193560543233677,11190.67834747614,77.74350614115063,0.542939465383393,none
sys_0549,6602853,1,1,0,1.0546875,6007.827046072323,4.27719404231692,1476.6972620762274,0.0,0.0,none
sys_0550,1766753,1,1,0,1.0734375,6000.903697317986,4.20045883072468,4435.20674772823,0.0,0.0,none
sys_0551,5252169,3,1,1,1.081640625,6128.259250867971,4.328841063186087,1144.270202442581,11.012297027250574,0.912405686397334,none
sys_0552,2543320,0,0,0,1.18828125,6172.387328745712,4.364711308317956,0.0,0.0,0.0,none
sys_0553,9630750,2,0,1,0.94921875,5936.135934729276,4.400224410723188,0.0,3.1617437273708924,0.976534902889308,none
sys_0554,2795870,2,0,1,0.997265625,5966.37967555578,4.3972649279816185,0.0,11.805652006838535,0.3042288380446788,none
sys_0555,4640955,2,0,1,0.9375,5405.493189854894,4.542274707236023,0.0,16.519926870676223,1.9974509057557257,none
sys_0556,9470619,3,1,1,1.1203125,6259.937476836745,4.1913432633107375,910.161959046992,7.838183776444194,19.01538597178495,none
sys_0557,9106651,2,0,1,1.11328125,6145.943310684129,4.405767116161801,0.0,11.252456620251552,2.570725106141242,none
sys_0558,2254434,1,1,0,1.11328125,5996.874588362357,4.038550032924896,8279.863400482789,0.0,0.0,none
sys_0559,5646869,2,0,1,1.06875,6107.278115799008,4.456219956224757,0.0,2.717368549940825,0.9115709880147788,none
sys_0560,3556971,2,0,1,1.05703125,5951.026049625114,4.376985774574313,0.0,6.866750938262851,3.860985949207847,none
sys_0561,8741481,3,1,1,1.194140625,6487.47941681028,4.179536852334909,2602.2299702623604,78.3972621150667,2.660958612591661,none
sys_0562,4180556,3,1,1,1.07109375,6047.223177861901,4.4114480385372925,946.4043320387495,2.9365472955400325,1.7918404648442647,none
sys_0563,3943559,3,1,1,0.95625,5749.883316022619,4.46529885098156,4350.573234091502,17.671278664918795,1.9296863398694384,none
sys_0564,9329146,0,0,0,1.0125,5722.3535523057135,4.49973750645488,0.0,0.0,0.0,none
sys_0565,7389925,1,1,0,1.1765625,6261.857632758926,4.2664265960405015,711.8655356427158,0.0,0.0,none
sys_0566,6307438,0,0,0,0.9515625,5891.234652203915,4.283309377545932,0.0,0.0,0.0,none
sys_0567,1789537,0,0,0,1.10859375,6130.292975686903,4.460938813677673,0.0,0.0,0.0,none
sys_0568,2079521,1,1,0,1.16015625,6173.436488752868,4.091603615118873,9577.291588723974,0.0,0.0,none
sys_0569,2325223,0,0,0,0.9421875,4392.632567655954,4.302342097797349,0.0,0.0,0.0,none
sys_0570,8479693,0,0,0,1.08984375,5943.179594815585,4.225920205962873,0.0,0.0,0.0,none
sys_0571,4725861,1,1,0,1.02890625,5894.322629097818,4.370476190425151,652.6929859992451,0.0,0.0,none
sys_0572,9954910,0,0,0,1.0546875,6009.3295911848645,4.353339316330871,0.0,0.0,0.0,none
sys_0573,4936315,2,0,1,1.0734375,4396.068266112384,3.689605769630756,0.0,30.860317178298708,4.320237342180831,none
sys_0574,7855649,3,1,1,0.90703125,5510.392349191778,4.518211071829044,875.4087422536797,5.51730105321555,5.604187677412481,none
sys_0575,5934338,1,1,0,1.194140625,6526.730550310788,4.200767770309876,7630.829478344718,0.0,0.0,none
sys_0576,3325692,3,1,1,0.903515625,5302.909604745045,4.5339307922679,568.0281677035514,2.923467849370613,2.3192796438511563,none
sys_0577,2538662,1,1,0,1.02421875,5193.978601250616,4.366071092478224,1629.2059881406233,0.0,0.0,none
sys_0578,6561008,0,0,0,1.147265625,6244.742769147486,4.247048655242666,0.0,0.0,0.0,none
sys_0579,8580223,3,1,1,1.10390625,6097.001052217263,4.05867407140681,7564.254583027995,5.816606375323167,0.7811613153336392,none
sys_0580,9545800,0,0,0,1.17421875,6200.155137330517,4.223958556555421,0.0,0.0,0.0,none
sys_0581,7739146,2,0,1,1.08046875,5908.626185583712,4.340036971271042,0.0,3.744463444949673,0.3693968343412561,none
sys_0582,4425763,3,1,1,1.04296875,5844.390435471143,4.252207405991763,3123.480527903334,90.1386157900919,2.412830091377991,none
sys_0583,5467677,2,0,1,1.14375,5553.942415396121,4.264611795457853,0.0,32.502266351349384,0.8558294838503421,none
sys_0584,5321919,0,0,0,1.02890625,5867.065452596199,4.198495959584683,0.0,0.0,0.0,none
sys_0585,9918833,3,1,1,0.96796875,5722.425714933149,4.353577986958864,9576.451853857665,7.929586809780965,2.749457645712054,none
sys_0586,6924568,0,0,0,1.0640625,6295.092177781736,4.335811276913191,0.0,0.0,0.0,none
sys_0587,7808470,2,0,1,0.95859375,5701.375710439866,4.464835800237416,0.0,68.23922160279729,1.748810255411732,none
sys_0588,6818744,1,1,0,0.95625,4541.05379643848,4.36161199606908,1971.741839008168,0.0,0.0,none
sys_0589,1732587,0,0,0,1.13671875,6319.071148779755,4.386241318408,0.0,0.0,0.0,none
sys_0590,6240272,1,1,0,1.0125,4391.476407646482,4.308148187868617,1106.1318721897912,0.0,0.0,none
sys_0591,9272494,1,1,0,1.17421875,6178.167306658181,4.2119798038463445,1043.4331834386742,0.0,0.0,none
sys_0592,2459372,1,1,0,0.99609375,5837.254506607501,4.479562070151332,15436.346251013929,0.0,0.0,none
sys_0593,1462181,2,0,1,1.1859375,6375.543861083632,4.0739021707390215,0.0,2.298679816169696,4.657882930224112,none
sys_0594,9306363,0,0,0,0.92109375,4332.765323322208,3.707385616675437,0.0,0.0,0.0,none
sys_0595,5284872,2,0,1,1.05703125,5933.633749060683,4.214358840569724,0.0,19.03766750534546,2.6181406668951293,none
sys_0596,6201443,2,0,1,0.98203125,6018.876905408313,4.361232676288269,0.0,12.44510544826267,0.3946364818397617,none
sys_0597,7200405,3,1,1,0.98671875,5903.898574251116,4.317978622289785,7659.288925281895,2.976982255232965,12.857270499435652,none
sys_0598,5167316,1,1,0,0.903515625,5403.1061380598685,4.48150589620289,6598.194266013838,0.0,0.0,none
sys_0599,7362012,3,1,1,1.08984375,4289.065614850536,3.958703664130047,730.8334113003469,39.78153015985235,1.1631727042767606,none
sys_0600,2124841,1,1,0,1.003125,5778.963935565862,4.511320685458422,2863.463222822492,0.0,0.0,none
sys_0601,5966570,0,0,0,1.06875,6151.3106918024,4.19355018531076,0.0,0.0,0.0,none
sys_0602,4448614,0,0,0,1.1296875,6363.919956014198,4.3184454894717,0.0,0.0,0.0,none
sys_0603,8223065,3,1,1,1.1906249999999998,6120.452336271846,4.422645897517892,814.9498916922848,11.880922433600915,1.573657006494792,none
sys_0604,1535765,1,1,0,1.1906249999999998,6029.035210356098,4.429576818525276,6711.955436779988,0.0,0.0,none
sys_0605,8779704,0,0,0,1.1906249999999998,6176.366580708109,4.269057963981623,0.0,0.0,0.0,none
sys_0606,3017191,0,0,0,1.166015625,6119.366968813297,4.228346947790104,0.0,0.0,0.0,none
sys_0607,7477497,3,1,1,0.94921875,5894.909551946825,4.450184047674219,1851.254402667336,42.86242687832871,3.205336062009887,none
sys_0608,4322710,1,1,0,1.0453125,6082.370742800369,4.281925394337464,17284.35128187138,0.0,0.0,none
sys_0609,2642605,2,0,1,1.081640625,6025.0916561129,4.4685940211520565,0.0,20.603942018352967,2.78416459677328,none
sys_0610,3877795,0,0,0,1.18828125,6166.591894536276,4.260311260721454,0.0,0.0,0.0,none
sys_0611,7861938,1,1,0,0.9046875,5353.61026352449,4.529722273824662,1067.3176825928954,0.0,0.0,none
sys_0612,7648428,2,0,1,1.16953125,6383.294386752296,4.374088018291092,0.0,2.121672053436416,0.5112103571546683,none
sys_0613,7303253,1,1,0,1.11328125,6151.106726117845,4.224851524619701,6677.886760426996,0.0,0.0,none
sys_0614,2429644,2,0,1,0.94921875,5963.2254629130775,4.285837091144616,0.0,45.09349011891384,0.6861631700832477,none
sys_0615,3203232,2,0,1,0.90703125,5409.315477297889,4.565002831737743,0.0,15.51709432482065,2.785935629887644,none
sys_0616,6419509,0,0,0,1.06171875,6109.894869365293,4.257057134999837,0.0,0.0,0.0,none
sys_0617,6702252,3,1,1,1.15546875,6205.11497573764,4.199684346481304,683.9507864410737,19.03448961733359,0.4446762732100257,none
sys_0618,3471379,0,0,0,1.08046875,5828.239305271235,4.452517717636372,0.0,0.0,0.0,none
sys_0619,2411516,0,0,0,1.0078125,5815.776083627809,4.499559991065926,0.0,0.0,0.0,none
sys_0620,1101599,2,0,1,0.9421875,5867.997939215834,4.173563601503099,0.0,12.64712355569543,2.0460837216423817,none
sys_0621,2342494,1,1,0,1.14140625,6129.932983294408,4.2602363409666655,824.6613568404642,0.0,0.0,none
sys_0622,5554034,0,0,0,0.94453125,5806.861016209232,4.25953857250099,0.0,0.0,0.0,none
sys_0623,3557899,0,0,0,1.11328125,6145.943310684129,4.405767116161801,0.0,0.0,0.0,none
sys_0624,7671359,3,1,1,1.10390625,6219.726316052557,4.2245349748680825,645.0729570875478,6.771811086351904,0.433258573507193,none
sys_0625,5068445,3,1,1,1.1906249999999998,6163.393189581583,4.256336571645834,2374.995140055603,19.883475137908206,3.3831605215180547,none
sys_0626,6059458,2,0,1,1.109765625,4518.076504887413,3.990590200249641,0.0,31.479302203032976,2.065503699304197,none
sys_0627,9970372,2,0,1,1.09453125,6229.442047215188,4.217859233990681,0.0,34.26516690853925,0.56770430046589,none
sys_0628,3412011,2,0,1,1.04296875,5740.701223809474,4.481629475369282,0.0,5.396054570705909,1.3406845660461142,none
sys_0629,2063501,1,1,0,1.08984375,5972.500154855903,4.3292296842803735,6353.815445362714,0.0,0.0,none
sys_0630,9043432,0,0,0,1.1906249999999998,6074.257606131063,4.203853898788879,0.0,0.0,0.0,none
sys_0631,1328081,3,1,1,1.05703125,5933.633749060683,4.214358840569724,703.3325563399007,6.771508015596812,1.964380568589714,none
sys_0632,7985180,0,0,0,1.0078125,5792.914305535463,4.51392667996562,0.0,0.0,0.0,none
sys_0633,3659681,1,1,0,1.044140625,5807.289122790527,4.138456463734848,6550.459922777842,0.0,0.0,none
sys_0634,2146709,3,1,1,1.08515625,6265.533830785336,4.384100314943737,1013.4889007056184,32.069490436768945,0.4926002635255521,none
sys_0635,9872798,2,0,1,1.1859375,6374.182719314613,4.174486630154952,0.0,4.49526461263649,0.7093795335320682,none
sys_0636,2895168,0,0,0,0.928125,4152.33193656277,3.793919071927441,0.0,0.0,0.0,none
sys_0637,4410804,3,1,1,1.06640625,6004.8467926681615,4.2746023261767,3792.494684771411,13.112165586345514,1.4942866865534683,none
sys_0638,5409347,1,1,0,1.06875,6101.123095517264,4.46147528607108,10799.604066543585,0.0,0.0,none
sys_0639,5798804,0,0,0,1.17421875,6114.842565150409,4.0656516250239605,0.0,0.0,0.0,none
sys_0640,5168689,3,1,1,0.94453125,4895.68095033328,4.393618520886745,16566.434411842558,86.38470091099055,1.4462571150371029,none
sys_0641,7173610,0,0,0,1.17421875,6259.243873499966,4.27029192555625,0.0,0.0,0.0,none
sys_0642,9877515,0,0,0,1.1906249999999998,6136.047800128971,4.4127221830700325,0.0,0.0,0.0,none
sys_0643,4628188,1,1,0,1.0125,5837.634486346307,4.396823901995441,954.8212818904794,0.0,0.0,none
sys_0644,7046555,0,0,0,1.01015625,5843.011303198604,4.380426436542538,0.0,0.0,0.0,none
sys_0645,4890675,0,0,0,0.922265625,4563.412185495722,4.382722351215221,0.0,0.0,0.0,none
sys_0646,4972282,0,0,0,1.18359375,6407.752307432581,4.026680858759859,0.0,0.0,0.0,none
sys_0647,8329449,0,0,0,0.928125,5293.633372084656,4.568283819304757,0.0,0.0,0.0,none
sys_0648,6556693,0,0,0,1.0921875,4437.211710952004,3.871774127634896,0.0,0.0,0.0,none
sys_0649,3691531,0,0,0,0.92109375,5581.531581619736,4.5449441246844255,0.0,0.0,0.0,none
sys_0650,8821529,1,1,0,1.14140625,6091.234755923027,4.177947508007023,19285.708954618192,0.0,0.0,none
sys_0651,9298270,1,1,0,1.16015625,5561.002831124708,4.273508948157556,1422.8366719519342,0.0,0.0,none
sys_0652,3014556,3,1,1,0.9046875,5564.528895857222,4.312638448052871,3019.042652011995,12.502889733193928,1.2653827619008369,none
sys_0653,4293244,2,0,1,1.14375,4555.931810577914,3.589156021226198,0.0,22.155337915438317,1.06924279205629,none
sys_0654,8731830,1,1,0,1.0453125,6049.75215408708,4.410125830438616,2405.289714137404,0.0,0.0,none
sys_0655,1698176,2,0,1,1.034765625,5839.247451139616,4.455778309179002,0.0,50.3367967631803,4.234077473507562,none
sys_0656,6917391,3,1,1,1.18359375,6564.241050962778,4.226397881142225,3782.4422815673097,84.38605199092213,0.9811042478611712,none
sys_0657,8628126,2,0,1,1.1847656249999998,6296.820303034756,4.176555510808322,0.0,66.88709334941284,0.6332449313434516,none
sys_0658,2678356,0,0,0,1.0640625,6262.606983100474,4.402839594258393,0.0,0.0,0.0,none
sys_0659,9193406,0,0,0,1.1765625,6253.752532929997,4.257195667585281,0.0,0.0,0.0,none
sys_0660,2174109,1,1,0,1.14375,6269.129181844631,4.166849531235949,757.5633778017889,0.0,0.0,none
sys_0661,9083121,0,0,0,1.16015625,6210.228159079936,4.13406777122625,0.0,0.0,0.0,none
sys_0662,6064252,3,1,1,0.997265625,5895.339888177842,4.472505705688959,2139.046464456233,7.81973445601863,1.760926391233684,none
sys_0663,7794225,0,0,0,0.975,5289.123671375286,4.3663870003781176,0.0,0.0,0.0,none
sys_0664,7308354,3,1,1,1.17421875,6213.374699020176,4.231691593468137,1332.409511134911,42.25113662051536,0.6897213802008754,none
sys_0665,5144747,2,0,1,1.1765625,6198.719531311757,4.219356606985787,0.0,54.64924452341515,4.5267812566598,none
sys_0666,1947730,0,0,0,0.99609375,4326.3732082097295,3.886390191013044,0.0,0.0,0.0,none
sys_0667,7845811,1,1,0,1.1765625,6261.666255229769,4.266170014768018,2562.779223883172,0.0,0.0,none
sys_0668,3540643,1,1,0,0.903515625,5271.3555904062605,4.547355321610841,1591.3731513011523,0.0,0.0,none
sys_0669,2151513,3,1,1,1.16484375,6107.158247031991,4.367844188846702,2009.351342634401,78.67952370129312,2.7645096302541683,none
sys_0670,4621536,2,0,1,1.003125,5817.709210206309,4.486386698982229,0.0,2.6615361666974784,0.6751249178849541,none
