system_id,true_has_flare,true_has_transit,pred_has_flare,pred_has_transit,proba_flare,proba_transit,master_seed,anomaly_class,label_has_flares,label_has_transit,star_mass,star_teff,star_logg,flare_amplitude,transit_period,transit_radius_earth,drift
sys_0426,1,1,1,1,0.9028690407392362,1.0,7640083,3,1,1,1.1765625,6218.65559202459,4.230972099747599,1843.001425752043,2.407322721464,7.452044690874636,none
sys_1287,1,1,0,1,0.41733804400021896,1.0,3739882,3,1,1,0.90234375,5543.725418304804,4.510494280216625,6266.787455405903,4.374816642561595,14.05170044880231,max
sys_0268,0,0,0,0,0.009493159238119905,0.2538938254101611,3859504,0,0,0,1.17421875,6233.183512502306,4.244865392118752,0.0,0.0,0.0,none
sys_1333,1,1,0,0,0.11828173672866205,0.12499539425859037,4992280,3,1,1,0.9609375,5786.956408989794,4.343387820946185,671.6678767109548,7.78717742357912,0.449901164225276,low
sys_0816,0,0,0,0,0.0015965207631874296,0.23003681253908226,5350015,0,0,0,1.166015625,6163.826562093754,4.257269284567523,0.0,0.0,0.0,none
sys_1341,0,0,0,0,0.11112958455446913,0.3156148427411128,3834033,0,0,0,1.0546875,6016.102360688083,4.322022992241026,0.0,0.0,0.0,high
sys_0520,0,1,0,0,0.0,0.3050510361545411,4409219,2,0,1,1.166015625,6153.295241541417,4.397393616533147,0.0,19.015553407055062,0.7056202033360457,none
sys_0433,1,0,1,0,1.0,0.132815178295264,8451160,1,1,0,1.156640625,6002.220527195948,4.089608236726311,18255.87133862072,0.0,0.0,none
sys_1317,0,1,0,0,0.03184246074493571,0.40455339277577523,8965603,2,0,1,1.1765625,6217.183877595592,4.415891779376962,0.0,68.51779017937672,1.4108307444896788,low
sys_0849,0,1,0,1,0.06468129381727913,0.6268324350105905,1802635,2,0,1,1.194140625,6452.717819526925,4.161482949425485,0.0,86.86376576982963,0.8629976723248857,none
sys_1488,1,0,0,1,0.46768171095060107,0.5784192870213116,9264196,1,1,0,1.147265625,6255.60979731738,4.256213571965323,2721.044425997237,0.0,0.0,max
sys_0735,0,1,0,0,0.05066559410762088,0.17082661323919054,6193662,2,0,1,0.9609375,5575.921379411127,4.539348309019238,0.0,12.354788614143226,0.7802993346754127,none
sys_0265,1,1,1,0,1.0,0.42452054582334825,6146830,3,1,1,1.05,5139.000428272589,4.346750220604956,3986.639887691493,15.829245743225762,1.5426156461645038,none
sys_0512,0,1,0,0,0.0,0.08450857637453452,1343076,2,0,1,1.1203125,4592.662260590101,4.206059743636043,0.0,4.956551025532239,1.2468126213793878,none
sys_0647,0,0,0,0,0.023898500691991863,0.3720430347811802,8329449,0,0,0,0.928125,5293.633372084656,4.568283819304757,0.0,0.0,0.0,none
sys_0229,0,0,0,0,0.009813968464507156,0.48649962121431867,9243176,0,0,0,1.11328125,6141.451441760511,4.202073246754421,0.0,0.0,0.0,none
sys_1018,1,1,1,0,1.0,0.47265385799761106,2032786,3,1,1,0.9375,5393.787302263813,4.547438005152912,804.8435984646534,72.47953381580284,0.4129928889705195,high
sys_0212,1,0,1,0,1.0,0.1685637870637295,5357909,1,1,0,1.15546875,6223.949698055745,4.390512570021849,6371.087208729279,0.0,0.0,none
sys_0125,1,0,1,0,1.0,0.2012122161187724,4280227,1,1,0,0.94453125,5773.96403921335,4.418092141398675,2104.9338458550574,0.0,0.0,none
sys_0074,0,1,0,1,0.057540914213316925,0.5876950377968978,4077816,2,0,1,1.1765625,6122.822949326426,4.069400557410865,0.0,4.839676801240384,0.2093815556633353,none
sys_0801,0,0,0,0,0.003688504166534915,0.2785882449412844,8537941,0,0,0,1.08515625,6245.969837959042,4.411263343768255,0.0,0.0,0.0,none
sys_0065,1,0,1,0,1.0,0.4625973971507946,3549864,1,1,0,1.03125,6106.936403301146,4.450403658835167,11611.58523572706,0.0,0.0,none
sys_0515,1,1,1,0,1.0,0.30101978156354603,9103546,3,1,1,1.0125,4329.8957047200365,3.739333385385738,937.8060363239877,5.152309276686247,1.109069767222664,none
sys_0149,1,0,1,0,1.0,0.330103417174024,2540764,1,1,0,1.034765625,5888.2814873371535,4.207748491709142,2531.1289955634,0.0,0.0,none
sys_0641,0,0,0,0,0.009489078580901204,0.36808258808467165,7173610,0,0,0,1.17421875,6259.243873499966,4.27029192555625,0.0,0.0,0.0,none
sys_0419,1,1,1,1,1.0,0.8765609406671255,8451338,3,1,1,1.06640625,6004.394114253924,4.364719182961236,1362.5078976575066,4.356028690736385,1.6288526242475012,none
sys_0987,1,1,1,0,1.0,0.3395804064500113,5882549,3,1,1,0.95859375,4271.449971231533,3.662197620264748,2581.7532378685964,2.7267027449132386,1.5101623612588515,none
sys_0350,1,0,1,0,1.0,0.4384719310619963,9546487,1,1,0,1.06171875,4461.407684535783,3.698282341298409,762.4501862995704,0.0,0.0,none
sys_0136,0,1,0,1,0.0,0.8317934198695947,1251693,2,0,1,1.1859375,6466.882591169528,4.227130616181793,0.0,40.29058570930746,1.2703016424581433,none
sys_0173,1,0,1,1,1.0,0.5080667129292901,5629077,1,1,0,0.92109375,5798.284082168755,4.33186837862046,14229.758182740556,0.0,0.0,none
sys_1127,1,1,1,1,0.9989874111194733,0.6289583591104604,8578483,3,1,1,1.003125,5924.688021713366,4.373384808745673,2253.320704109334,23.11711036133537,1.0242661556677402,medium
sys_0167,0,1,0,1,0.06947010072406593,1.0,5118971,2,0,1,1.021875,5891.853328795001,4.4383471250223625,0.0,29.92484229133932,4.987169238369174,none
sys_0175,0,1,0,0,0.06830657966053333,0.26129384094370417,4145969,2,0,1,1.091015625,4494.71341107566,4.265126885328871,0.0,90.34686200074852,0.8583292487668704,none
sys_0254,0,0,0,0,0.0,0.2180288324514956,7361561,0,0,0,1.02421875,5826.007160567264,4.518859659704983,0.0,0.0,0.0,none
sys_1158,1,0,0,0,0.0029407913042213433,0.20614350759296396,6344069,1,1,0,0.9515625,5780.614333335862,4.106767571474678,593.4194696952277,0.0,0.0,max
sys_0631,1,1,1,1,0.9175979892754393,0.8006564732104529,1328081,3,1,1,1.05703125,5933.633749060683,4.214358840569724,703.3325563399007,6.771508015596812,1.964380568589714,none
sys_1311,0,0,0,0,0.013630775501159676,0.3931052078021743,8950053,0,0,0,1.18359375,6546.97367332781,4.214084891183275,0.0,0.0,0.0,max
sys_1461,0,0,0,1,0.46768171095060107,0.5784192870213116,8542170,0,0,0,0.90703125,5445.818156072308,4.54928394786476,0.0,0.0,0.0,max
sys_0962,0,0,0,0,0.0,0.09778898915924071,2414543,0,0,0,1.0546875,5966.462734532036,4.4248533670499794,0.0,0.0,0.0,none
sys_1301,1,1,1,0,1.0,0.3971929204300064,2902334,3,1,1,1.044140625,4839.033941929496,4.362627593253966,898.181460924804,2.327638603950374,0.4218522877939675,medium
sys_0373,0,1,0,1,0.014199930797314107,1.0,6902488,2,0,1,1.147265625,6202.429462749362,4.219805238263132,0.0,44.40180837491175,4.456401349291112,none
sys_0344,0,0,0,1,0.01010331887553526,0.5512503039572757,1561711,0,0,0,0.94921875,5938.688274744593,4.3962152194512445,0.0,0.0,0.0,none
sys_0836,1,1,1,0,1.0,0.10392634936141337,6363864,3,1,1,1.18359375,6558.79691780087,4.222301368880204,1091.028987904598,60.85374649513162,1.8709006260824,none
sys_0462,1,0,1,0,1.0,0.4304546808284307,2994170,1,1,0,1.16484375,4456.446279374492,3.827794641442384,4556.815915028481,0.0,0.0,none
sys_1351,1,1,1,0,1.0,0.4116995481636199,7374517,3,1,1,1.194140625,6551.885699251694,4.216361040113283,872.2521521201938,8.55567470778169,0.8267069478413562,medium
sys_1467,1,1,0,1,0.46768171095060107,0.5784192870213116,4796452,3,1,1,1.044140625,5838.979879817557,4.432081631709306,695.2281281233971,12.815431207102334,0.9095147289832994,max
sys_0690,0,0,0,1,0.011524614288825952,0.5595603893515269,9629814,0,0,0,0.97734375,5674.064396550669,4.432773500237205,0.0,0.0,0.0,none
sys_1121,0,0,0,0,0.0034661220371182953,0.2413658932656198,7448851,0,0,0,1.1765625,6251.216394388068,4.254729080135326,0.0,0.0,0.0,low
sys_0602,0,0,1,0,0.5684439674228778,0.3556922783113812,4448614,0,0,0,1.1296875,6363.919956014198,4.3184454894717,0.0,0.0,0.0,none
sys_0782,1,1,1,0,1.0,0.37681765055555294,6389404,3,1,1,1.18359375,6570.939336410952,4.388786776399738,8294.932334058663,7.548793854470688,1.596184973177775,none
sys_0870,1,1,1,1,1.0,0.6195073818801995,7530184,3,1,1,0.93046875,5790.300651059311,4.4604429505537775,13893.059833552516,19.59938607760133,1.0650350284442092,none
sys_0071,0,1,0,0,0.023170660146720787,0.3234677524023622,7765653,2,0,1,1.1847656249999998,6268.653421230299,4.133736791252357,0.0,25.058147839494502,0.617645314154693,none
sys_1244,0,0,0,0,0.01685030064820119,0.26303732068740027,5121523,0,0,0,0.90703125,5674.836472038883,4.3637306329957495,0.0,0.0,0.0,low
sys_0961,1,1,1,1,1.0,0.710419520655063,7878319,3,1,1,1.091015625,6039.744579027603,4.373774812710009,3572.06760767688,96.4404555509828,1.12823965388186,none
sys_0811,0,0,0,0,0.041014465907943644,0.2805436828449603,8669552,0,0,0,1.10390625,6243.288580642562,4.361663452935683,0.0,0.0,0.0,none
sys_0317,1,1,1,0,1.0,0.24280125261881247,3395609,3,1,1,1.1484375,4497.916829612171,4.164332637170558,891.0990049992209,2.6712816129466352,0.9519004741670224,none
sys_1390,0,1,0,1,0.042744576928625606,1.0,5623661,2,0,1,0.9609375,5710.884432863097,4.148059626869635,0.0,27.377729401079662,7.106469311231364,high
sys_0872,0,0,0,1,0.014592622600142373,0.5248064622629948,8520746,0,0,0,1.08515625,6276.43676604317,4.363927241117372,0.0,0.0,0.0,none
sys_1165,0,1,0,1,0.0250378142128462,1.0,8077725,2,0,1,1.096875,6305.20058680819,4.445688243804146,0.0,6.011890150544749,2.5598580299678093,high
sys_0078,0,1,0,0,0.08067733323664548,0.358945395686499,9415498,2,0,1,1.1953125,6500.342756396791,4.386055295998501,0.0,70.51534002643125,1.5946282152008004,none
sys_0917,0,0,0,0,0.01467452476141041,0.4078675503376163,5440677,0,0,0,0.9609375,4280.75116013934,3.7441801544586872,0.0,0.0,0.0,none
sys_0047,0,0,0,0,0.02108133735040178,0.228010704167361,6042509,0,0,0,0.95625,5836.134176656165,4.295285466431089,0.0,0.0,0.0,none
sys_0616,0,0,0,0,0.018542907407262048,0.24823485847065332,6419509,0,0,0,1.06171875,6109.894869365293,4.257057134999837,0.0,0.0,0.0,none
sys_1383,1,1,1,0,1.0,0.4619757499126376,1160111,3,1,1,1.02421875,5858.475303777052,4.497214229662887,1339.49577051065,61.72225958234757,0.4930880627399953,high
sys_0106,1,1,1,0,0.9977162885076555,0.4678207911692739,7243737,3,1,1,1.081640625,5673.19206874028,4.3060120225042215,12323.61856152416,4.239538203643196,2.0757349221179013,none
sys_0498,1,1,1,1,0.9970888372116792,0.9664460841296673,7158485,3,1,1,1.04296875,5753.575140325408,4.473026137428638,9897.699207794094,3.647485386657634,2.5817891991501147,none
sys_0632,0,0,0,0,0.0015909198249104055,0.4272536024235179,7985180,0,0,0,1.0078125,5792.914305535463,4.51392667996562,0.0,0.0,0.0,none
sys_0953,0,0,0,0,0.023027209132841855,0.19166775021961902,7990794,0,0,0,0.9609375,5657.193623263161,4.494546592679954,0.0,0.0,0.0,none
sys_1295,0,0,0,0,0.010139257118396382,0.4081789699509357,9352652,0,0,0,1.044140625,5855.973987446007,4.200555472954173,0.0,0.0,0.0,low
sys_0535,1,0,1,0,1.0,0.404434507150157,8828825,1,1,0,1.053515625,5100.429644756481,4.312062913696173,10169.435531898496,0.0,0.0,none
sys_0343,0,1,0,0,0.009012472393617148,0.35282555619818157,2289457,2,0,1,1.05703125,5440.899376277902,4.337479039650008,0.0,10.42169591209822,0.757196846091421,none
sys_0529,0,0,0,0,0.0269940512371416,0.47651513174416105,8463392,0,0,0,1.13671875,6338.922724284568,4.26485895525814,0.0,0.0,0.0,none
sys_1293,0,0,0,0,0.002640541665899153,0.25402612382724415,2152781,0,0,0,1.1484375,4479.918538673829,3.8661437789036777,0.0,0.0,0.0,medium
sys_0187,0,1,0,1,0.05645018862935027,1.0,7873635,2,0,1,1.07109375,6065.207980157959,4.386508768451121,0.0,5.975544549715801,2.760595160747643,none
sys_1044,0,1,0,1,0.008983375511311965,0.5267562149164142,1854350,2,0,1,0.94921875,5860.278923828221,4.113761075663564,0.0,5.354793164244397,0.8051510716598536,medium
sys_0205,1,1,1,1,1.0,0.980039605977784,9957411,3,1,1,0.98671875,5807.625688254323,4.46847315768912,14219.547265984742,14.382254808665634,5.8413497720093925,none
sys_1023,1,0,1,0,1.0,0.4271158557904612,9470219,1,1,0,0.95859375,5563.190814429876,4.546850539988123,2404.205692435921,0.0,0.0,low
sys_0608,1,0,1,0,1.0,0.3476170869078752,4322710,1,1,0,1.0453125,6082.370742800369,4.281925394337464,17284.35128187138,0.0,0.0,none
sys_1373,1,1,1,1,0.9965263748597082,0.9766666666666667,9677374,3,1,1,0.978515625,4216.514228420806,4.174085103497648,2416.977676368849,23.967403785033568,2.4021038460308364,low
sys_1090,0,0,0,0,0.0006228790366721402,0.1311829482079119,9823088,0,0,0,0.92578125,5625.229019169217,4.220821776851625,0.0,0.0,0.0,high
sys_1080,1,1,1,0,1.0,0.1986863558518722,6398834,3,1,1,1.1859375,6464.76822863455,4.391834337903945,5665.94069718534,4.848140988276133,0.8603692237096283,medium
sys_0463,1,0,1,0,1.0,0.2323969133087157,2740784,1,1,0,1.166015625,4404.206937916113,3.8865334633009936,14022.7028616727,0.0,0.0,none
sys_1103,0,1,0,0,0.013739160968031836,0.40807830984090127,9395191,2,0,1,1.1015625,5879.877775159556,4.417954229089527,0.0,38.45785291028197,1.4829848306568445,max
sys_0720,1,0,1,1,1.0,0.570472813477655,8595023,1,1,0,0.9890625,5641.486921178263,4.473518569859858,2615.8525525337536,0.0,0.0,none
sys_1277,0,0,0,0,0.002781862151830554,0.3394977341514744,4280922,0,0,0,1.00078125,5874.871627934359,4.333187302223192,0.0,0.0,0.0,high
sys_0019,0,1,0,1,0.05238917103686193,0.9894600212387955,9358435,2,0,1,1.10390625,6220.779936562713,4.398542670404321,0.0,8.187342410236717,2.168700715628764,none
sys_0533,1,0,1,0,1.0,0.407637201473468,4332704,1,1,0,1.096875,6372.990406826757,4.356757021862324,8852.912609483697,0.0,0.0,none
sys_1120,0,0,0,1,0.028884286254956752,0.5335205976363395,2040908,0,0,0,0.9328125,5865.713106584378,4.439477617363034,0.0,0.0,0.0,low
sys_1235,1,0,1,0,1.0,0.06046372624559069,3243943,1,1,0,1.18828125,6188.207813657381,4.313671108950965,1369.3892010109007,0.0,0.0,medium
sys_0234,1,0,1,0,0.902096276767259,0.3843121713344851,8144796,1,1,0,0.94453125,5816.251519856111,4.329925305031871,1015.7877481024829,0.0,0.0,none
sys_0863,1,0,1,0,1.0,0.12560637524092688,4443301,1,1,0,0.96796875,5610.182489512162,4.482988213709847,2108.271500682923,0.0,0.0,none
sys_1134,1,0,1,0,1.0,0.17953256482983704,4260517,1,1,0,0.97265625,5841.774324635196,4.508819477610774,858.2504091715141,0.0,0.0,low
sys_0940,1,1,1,0,1.0,0.08341031132974155,7854467,3,1,1,0.9609375,5773.4790340003765,4.239839179737084,13543.460114247237,31.82348669648822,1.811699678611857,none
sys_1396,0,1,0,0,0.00952567864086208,0.344822728725531,2841117,2,0,1,1.06640625,5988.123999635649,4.227533911016519,0.0,81.3893483761055,1.9236140221402311,medium
sys_0698,0,0,0,1,0.03300189293594708,0.5104706883651401,9936640,0,0,0,0.94453125,5674.892401745479,4.50146369007805,0.0,0.0,0.0,none
sys_0527,1,1,1,1,0.9965263748597082,0.9966666666666667,3615657,3,1,1,1.0171875,5959.063519795866,4.479695999211849,1286.1290818863367,21.644366739302413,5.467445625061145,none
sys_1002,1,0,0,1,0.46768171095060107,0.5784192870213116,3998883,1,1,0,1.0640625,6283.9842478773,4.255999457412077,14582.203510231664,0.0,0.0,high
sys_0131,1,1,1,0,1.0,0.4343735972750096,7575093,3,1,1,1.0640625,6299.062880275473,4.30130601745954,2022.5612943819087,2.249590763293101,1.135035825532141,none
sys_1085,0,1,0,1,0.39322327713749544,1.0,4611163,2,0,1,1.1953125,6489.576670310502,4.399206214432223,0.0,7.5427364135931585,8.58834083789016,high
sys_1050,0,0,0,0,0.03859761203307582,0.27117692755902034,1849607,0,0,0,1.0359375,5713.150603861204,4.464138962117456,0.0,0.0,0.0,low
sys_0298,1,0,1,1,1.0,0.588106968373094,9115522,1,1,0,1.18359375,6563.029029183672,4.225467020466016,12852.793730289242,0.0,0.0,none
sys_0743,0,1,0,0,0.02068984024465424,0.3730450689856473,5019307,2,0,1,1.0078125,5941.189162468544,4.372256739537631,0.0,85.0226944053923,0.3923586073217973,none
sys_1486,0,1,0,1,0.46768171095060107,0.5784192870213116,1790212,2,0,1,1.1765625,6266.557813928578,4.273492292081929,0.0,49.56651186399275,1.1986386464786922,high
sys_1382,0,1,0,0,0.00939482971745963,0.40984007177657344,7355308,2,0,1,1.06171875,6110.199431506596,4.374420925535505,0.0,35.17196966458621,1.1390613779549357,max
sys_0201,0,0,0,0,0.01780106746552341,0.18496989983715165,1466240,0,0,0,1.0359375,5801.631674339157,4.353288305522484,0.0,0.0,0.0,none
sys_1485,1,1,0,1,0.46768171095060107,0.5784192870213116,9883097,3,1,1,1.1953125,6522.397907072251,4.2538518507789655,5090.384156881838,34.92407919541242,3.050340143071447,medium
sys_1183,0,1,0,0,0.010291841229549317,0.43113453494316406,4275760,2,0,1,1.021875,5816.499792777175,4.49490218318466,0.0,2.3969173822130814,0.5548368054697241,high
sys_0788,0,0,0,0,0.03803152021481477,0.2455263468536865,9463105,0,0,0,1.09453125,6240.428813754065,4.24242171232947,0.0,0.0,0.0,none
sys_1032,0,1,0,1,0.019037351685499027,0.8789678101176399,4194046,2,0,1,1.081640625,6009.786549323694,4.4742879050299855,0.0,77.24208225649377,0.4002881737360458,high
sys_0724,0,1,0,1,0.049925506064563294,0.5167464811483141,8599090,2,0,1,1.034765625,5772.894193939457,4.501350510103289,0.0,4.49285954237245,0.2104744268903259,none
sys_0612,0,1,0,0,0.06772234603836703,0.27151029653429165,7648428,2,0,1,1.16953125,6383.294386752296,4.374088018291092,0.0,2.121672053436416,0.5112103571546683,none
sys_0933,1,0,1,0,0.9935080263319981,0.3880667008512999,8527695,1,1,0,1.1296875,6356.997338659732,4.346848856397403,2710.6392492489504,0.0,0.0,none
sys_1192,1,1,1,1,1.0,0.643062269553252,2788266,3,1,1,0.9890625,5745.373382027931,4.336204248933913,3813.308246948727,15.2552572064543,0.9259975771308911,max
sys_0416,0,1,0,0,0.013924206023439994,0.4170495664633469,4721420,2,0,1,1.0078125,5880.035859575789,4.147329078888251,0.0,2.603814167911924,0.3205573282922137,none
sys_1225,0,0,0,0,0.0015965207631874298,0.12586392912770714,7888785,0,0,0,1.04765625,6187.01434714623,4.392474461868846,0.0,0.0,0.0,max
sys_0866,0,1,0,0,0.09316101154817254,0.3791329398402702,8791971,2,0,1,1.147265625,4760.10175278739,4.258146644824542,0.0,2.0481175053640457,0.8792595944008872,none
sys_0161,1,1,1,0,1.0,0.19703229697340266,4948683,3,1,1,1.14375,6337.622316308856,4.309554973645066,14285.23338927764,61.63363802065855,1.736656156015203,none
sys_0950,1,1,1,1,1.0,1.0,1116533,3,1,1,1.0546875,5869.583497857518,4.502534858412142,5865.20777236625,19.377097601397857,4.417910180121893,none
sys_0061,1,1,1,0,1.0,0.2407920936532272,2581216,3,1,1,0.984375,5879.578657498243,4.459004509781521,8614.382841625029,6.267520685938779,1.027945850211523,none
sys_0369,0,0,0,0,0.12034212435406448,0.4662624382401938,7042207,0,0,0,0.903515625,5217.065033637312,4.568674091152937,0.0,0.0,0.0,none
sys_0726,0,0,0,0,0.01071961271283885,0.17728043727866336,7706594,0,0,0,1.08515625,6288.491208234306,4.324074636275276,0.0,0.0,0.0,none
sys_0116,1,0,1,0,1.0,0.2852268578968888,9247475,1,1,0,1.1906249999999998,6152.853855925559,4.248324462663857,2424.171294958557,0.0,0.0,none
sys_0052,1,0,1,0,1.0,0.3074800065517121,8758101,1,1,0,1.194140625,6606.883800190749,4.2764076285883,15703.74834481432,0.0,0.0,none
sys_1052,1,1,1,1,1.0,0.5217244096519914,1363712,3,1,1,0.922265625,5554.772359699997,4.540901410829285,9029.572393322132,13.67660741357744,0.8554925947619976,medium
sys_0570,0,0,0,1,0.09308896587420973,0.5097241447912281,8479693,0,0,0,1.08984375,5943.179594815585,4.225920205962873,0.0,0.0,0.0,none
sys_0900,1,1,1,1,1.0,0.8241284451584682,7306005,3,1,1,1.07109375,6082.697583577409,4.349590669826212,2899.8150140922776,84.46228245898537,3.1675196316318908,none
sys_0267,0,1,0,1,0.028459794378104288,1.0,3280182,2,0,1,1.11328125,5996.874588362357,4.038550032924896,0.0,10.227426127004238,5.48553013166673,none
sys_0554,0,1,0,0,0.007998167245709452,0.21754021168264265,2795870,2,0,1,0.997265625,5966.37967555578,4.3972649279816185,0.0,11.805652006838535,0.3042288380446788,none
sys_1129,0,1,0,1,0.03907799476564567,1.0,5491955,2,0,1,1.0125,5707.555344299495,4.508565168530691,0.0,2.7993369172770106,1.886586935708332,low
sys_1123,1,1,1,1,0.9992872769142199,1.0,3968206,3,1,1,0.928125,5588.219391182605,4.354001339797564,1466.3200796064118,71.7570120921763,8.044007725452472,high
