sim_id,seed,label_has_gaps,label_has_flares,label_has_transit,star_mass,star_teff,flare_amplitude
sim_0384,6475305,0,1,0,1.091015625,5987.678918152304,15772.791108853233
sim_0385,4150042,0,1,0,0.94453125,4334.240136815835,6984.0678020318455
sim_0386,5743865,0,1,0,1.0453125,6047.945262097816,7794.096898661711
sim_0387,2592764,0,1,1,1.10390625,6237.67371523681,10585.372804983488
sim_0388,1104130,0,0,0,0.9515625,5881.52926004039,0.0
sim_0389,3778460,0,0,1,1.07109375,6044.457867249779,0.0
sim_0390,2190104,0,0,1,1.0125,5864.836740784848,0.0
sim_0391,1025882,1,1,0,1.0921875,4413.703851228395,12229.43504877255
sim_0392,7781506,0,0,0,1.194140625,6560.1181719503,0.0
sim_0393,8918831,1,0,0,1.0078125,5841.570603413124,0.0
sim_0394,8598075,0,1,1,1.17421875,6223.473618531689,10307.685759056078
sim_0395,2926352,1,1,1,0.928125,5520.949035260136,974.2808701108218
sim_0396,8383202,0,0,1,1.08046875,5908.3737185678765,0.0
sim_0397,2575188,0,0,1,1.166015625,6085.270674626054,0.0
sim_0398,9667493,0,1,0,1.16484375,6146.237757337118,15700.907549896187
sim_0399,4553074,0,0,0,0.928125,5435.63915713278,0.0
sim_0400,4114887,1,0,0,1.04765625,6199.366399674141,0.0
sim_0401,4473994,0,0,1,1.109765625,6346.097339020124,0.0
sim_0402,9289283,0,0,0,1.0359375,5697.394335331579,0.0
sim_0403,5226950,0,0,0,0.922265625,5729.152614594374,0.0
sim_0404,3440003,0,0,1,1.18828125,6161.49130709658,0.0
sim_0405,6501782,0,0,1,1.0171875,6002.503651014637,0.0
sim_0406,5321552,1,0,1,1.1906249999999998,6154.606429136981,0.0
sim_0407,9557485,1,0,1,1.05703125,5964.8683348289915,0.0
sim_0408,2962323,0,1,1,1.194140625,6597.955981962652,6113.154557766888
sim_0409,5431032,0,0,0,1.08046875,5897.842937814535,0.0
sim_0410,1962200,1,0,0,0.984375,5816.49561530902,0.0
sim_0411,5369500,0,0,0,1.115625,5337.48322363308,0.0
sim_0412,4200635,0,0,0,1.06171875,6087.472428638397,0.0
sim_0413,7739400,0,1,1,1.003125,5905.873223012908,17691.334105116362
sim_0414,9463027,0,1,1,0.94921875,5830.504151286632,3430.8751531122393
sim_0415,4894992,0,1,1,1.02421875,5988.580515987224,535.4657975891406
sim_0416,5306331,1,0,1,1.147265625,6129.3518122481855,0.0
sim_0417,4958644,1,1,1,0.97265625,5989.365033091483,11978.462680167428
sim_0418,7232122,0,1,0,0.978515625,5715.213945003139,1393.9363991383414
sim_0419,4673333,0,1,1,1.147265625,6253.474392019346,638.4157057805631
sim_0420,4829356,0,0,0,0.94453125,4821.2374563516105,0.0
sim_0421,3829496,1,0,1,1.02421875,5935.3930258465925,0.0
sim_0422,8927062,1,1,1,0.95859375,5668.472121308923,3432.048683335428
sim_0423,4801387,1,0,0,1.09453125,6253.622352669225,0.0
sim_0424,6491685,0,0,0,1.04765625,4912.715048466852,0.0
sim_0425,5626249,0,1,1,0.9890625,4155.293154337617,7371.272027926339
sim_0426,5799302,0,1,0,1.04296875,5862.431269215116,16279.694816566633
sim_0427,1447321,1,1,0,1.04765625,6102.866913754173,574.2273481871634
sim_0428,9859572,1,1,1,1.10859375,6239.392462074918,3416.9148984656904
sim_0429,4172905,0,0,1,0.97265625,5987.9332041674315,0.0
sim_0430,9292619,1,1,1,1.13671875,6330.397763419198,706.1429645918305
sim_0431,8277318,0,0,1,1.147265625,6254.926603139897,0.0
sim_0432,8172308,0,0,1,0.97734375,5724.0130602405325,0.0
sim_0433,4989767,0,0,1,1.1296875,6177.907724422204,0.0
sim_0434,9771080,0,0,0,1.01015625,5831.737194676471,0.0
sim_0435,3362213,1,1,0,1.194140625,6431.214088704182,10498.781009115868
sim_0436,3618140,0,1,1,0.978515625,5750.62501795192,4287.8380202805165
sim_0437,2128681,1,0,1,0.9515625,5820.00821863786,0.0
sim_0438,4185531,1,0,1,0.90234375,5689.805065507125,0.0
sim_0439,3403529,0,0,1,1.0453125,4339.37982717677,0.0
sim_0440,5087544,1,1,0,1.115625,5957.872207454282,18891.50308945463
sim_0441,6055411,1,1,1,0.9890625,5640.838370223407,3566.750876618683
sim_0442,2534826,0,0,1,1.109765625,6277.269254231471,0.0
sim_0443,1681007,0,1,0,0.922265625,5528.3922436585435,2093.41127455414
sim_0444,4712415,0,1,0,1.147265625,6173.428722733891,1096.8803661836255
sim_0445,9784762,1,1,1,0.9421875,5918.187163845998,14482.812087972825
sim_0446,8546238,1,0,1,0.92578125,5647.453329484167,0.0
sim_0447,7057186,0,1,0,1.096875,6337.935376642756,1087.6691337049142
sim_0448,4146900,0,0,1,1.1859375,4915.330540298095,0.0
sim_0449,7166301,0,0,1,0.9070312500000001,5682.494082094387,0.0
sim_0450,7907496,1,0,1,1.194140625,6607.404497573179,0.0
sim_0451,2977990,1,0,0,1.003125,5812.1284253490385,0.0
sim_0452,9769774,0,1,1,0.922265625,5768.336390307938,4243.23320120033
sim_0453,6256598,1,0,1,1.081640625,6122.603066146437,0.0
sim_0454,2716098,0,1,1,1.1847656249999998,6360.236742338453,2564.3887964163378
sim_0455,3882937,0,0,1,1.04765625,5511.242551653629,0.0
sim_0456,8779427,0,0,1,0.9515625,5824.990649424666,0.0
sim_0457,3215276,0,1,1,1.02421875,5994.800166253246,19025.908051845545
sim_0458,1209424,0,0,1,1.17421875,6222.099767107869,0.0
sim_0459,3414268,0,0,0,0.99609375,5866.922145614834,0.0
sim_0460,1949804,0,0,1,0.95625,5837.616932075566,0.0
sim_0461,4376609,1,1,1,0.9328125,5853.82864958776,2346.067693367019
sim_0462,3991264,0,0,1,0.94453125,5704.00293852913,0.0
sim_0463,8470728,1,0,1,0.96796875,5702.923561327195,0.0
sim_0464,2944735,1,0,0,1.147265625,5995.335673105929,0.0
sim_0465,9584713,0,0,0,1.18828125,6163.547564510135,0.0
sim_0466,3359697,0,1,0,0.9070312500000001,5655.16911157717,7873.299956534247
sim_0467,9627760,0,0,0,0.94453125,5812.618725616037,0.0
sim_0468,9526454,0,1,0,1.02890625,5846.191957460044,4943.559384032081
sim_0469,8856488,1,1,0,1.06640625,5979.511334614434,630.6556360651559
sim_0470,6946407,1,0,1,0.9890625,4285.992879373438,0.0
sim_0471,6904242,1,1,0,0.9046875,5499.508669453601,818.4319468352003
sim_0472,8536342,1,1,1,1.021875,4260.527189992396,2939.2330606593837
sim_0473,3999445,0,1,1,1.166015625,6089.449094835222,775.880368917681
sim_0474,1330867,0,0,1,1.171875,6373.181677657084,0.0
sim_0475,3776536,1,0,1,1.06171875,6126.706481013844,0.0
sim_0476,5809201,0,1,1,1.18359375,6606.368119054625,1865.4389638507416
sim_0477,4535867,1,0,0,1.1906249999999998,6146.561813399259,0.0
sim_0478,9333772,0,1,0,0.984375,5950.417318508988,848.3894858420426
sim_0479,8931680,1,0,1,1.1859375,6401.4025202174025,0.0
sim_0480,3274727,0,1,1,0.96796875,4280.343734931279,1196.1123546695621
sim_0481,5373890,1,1,1,1.147265625,6221.677573685051,1013.8074701827724
sim_0482,9338464,0,1,0,0.95625,5768.394008957867,1902.6002069395538
sim_0483,7527961,0,0,0,1.1765625,6197.4232529246565,0.0
sim_0484,2712392,1,0,0,1.044140625,5834.62816609704,0.0
sim_0485,5019256,1,0,0,1.18359375,6384.424149616875,0.0
sim_0486,3063038,1,1,0,1.10390625,6220.273950058005,780.2419431240386
sim_0487,7804568,0,0,0,0.978515625,5847.892467052882,0.0
sim_0488,5286652,0,1,0,0.94453125,5769.776992079346,731.1851037500883
sim_0489,9789826,0,1,0,0.92109375,5741.768393837927,7425.2511194596855
sim_0490,6553130,0,0,0,1.14140625,6149.97315333043,0.0
sim_0491,8788686,1,1,1,0.9375,4113.41193157781,7258.974049595889
sim_0492,5285416,0,0,1,1.08046875,5759.270437346876,0.0
sim_0493,3735074,0,1,0,0.95625,5762.819763427006,1948.7238689226401
sim_0494,3554171,0,0,1,0.9328125,5868.146716602674,0.0
sim_0495,5214066,1,0,0,0.97265625,5877.798084317675,0.0
sim_0496,4642041,0,1,0,1.06171875,6102.45765243968,687.6401592202118
sim_0497,5092275,1,0,1,1.034765625,5038.611143577367,0.0
sim_0498,1632665,0,1,0,1.10390625,6095.6474413557125,10507.972212489134
sim_0499,9768485,0,0,1,0.9070312500000001,5667.945078623066,0.0
sim_0500,1487760,1,0,1,1.096875,6177.157318233922,0.0
sim_0501,8107097,0,1,0,0.92578125,5569.8174344328545,1182.0872764907617
sim_0502,2387511,1,0,0,1.096875,6384.627581220081,0.0
sim_0503,6331685,1,0,0,1.081640625,5793.642561813458,0.0
sim_0504,5142888,1,1,0,1.01015625,5717.287846627228,5868.47083964289
sim_0505,9200901,0,0,0,1.0078125,5911.898766161202,0.0
sim_0506,4516887,0,1,0,1.021875,5106.708172170064,6563.250910450225
sim_0507,9853670,1,0,1,1.02890625,4458.993638564161,0.0
sim_0508,8426208,0,0,1,0.96796875,5676.357935324313,0.0
sim_0509,5518018,0,0,0,1.1484375,6192.400652566818,0.0
sim_0510,6340718,0,0,0,1.091015625,6036.694609170438,0.0
sim_0511,9004973,1,1,0,1.18828125,6137.073310543663,13297.820530630459
sim_0512,3845064,0,0,1,1.08984375,5972.707316512879,0.0
sim_0513,1407080,0,0,0,1.194140625,6483.302088745733,0.0
sim_0514,4851324,0,1,1,1.04296875,5716.681339697236,906.2075647971208
sim_0515,4956095,1,1,0,0.978515625,5688.065170610031,798.1503957438614
sim_0516,5502712,1,0,1,1.11328125,6052.037349518145,0.0
sim_0517,8873408,0,1,0,1.1906249999999998,6163.528012772635,3874.148566376241
sim_0518,4528455,1,1,1,0.97265625,5614.863017710725,10820.924881727857
sim_0519,5969496,1,1,0,1.02890625,5783.026809744162,13881.473808501518
sim_0520,2605110,1,1,0,1.096875,6356.159088406747,7112.340381909613
sim_0521,9227811,1,1,1,1.17421875,6270.474409667408,3830.8505480384056
sim_0522,3223280,1,0,1,1.04296875,5739.4733759244045,0.0
sim_0523,2510662,0,1,0,0.928125,5582.021264973798,898.2821199052923
sim_0524,8210190,0,1,1,0.9187500000000001,5670.883741762518,503.0818449524708
sim_0525,2890120,1,1,0,0.94921875,5943.368062307545,1151.6544789560842
sim_0526,4799450,1,0,1,1.01015625,5833.458151705871,0.0
sim_0527,6362269,1,1,0,1.044140625,4256.545719307162,9994.079778346186
sim_0528,4667685,0,0,0,0.9609375,5733.370141439642,0.0
sim_0529,8836205,1,1,0,1.194140625,6539.058771834641,5650.497042723879
sim_0530,9398458,1,1,0,1.08984375,5960.092059462359,909.4922162743085
sim_0531,2304648,1,0,1,1.0078125,5408.322262506705,0.0
sim_0532,7493485,1,0,0,1.09453125,6127.999974486859,0.0
sim_0533,3018763,1,0,0,0.96796875,5616.995495200172,0.0
sim_0534,4808824,1,1,1,1.1765625,6234.369231192317,917.7362611913865
sim_0535,1782938,0,1,1,0.978515625,5699.4702052758985,16213.306157717194
sim_0536,9218321,0,0,1,0.9890625,5745.373382027931,0.0
sim_0537,5548160,0,0,1,1.0125,5772.553103203384,0.0
sim_0538,6733170,1,0,0,1.00078125,5695.430889991789,0.0
sim_0539,4801972,1,1,1,1.09453125,6204.344910624141,1420.628284941707
sim_0540,3404946,0,1,0,1.0546875,6012.539004679045,1384.3783837436422
sim_0541,6327903,0,1,0,0.928125,4167.7643714430005,1445.6401808869239
sim_0542,9574721,1,0,1,1.096875,6326.164644976617,0.0
sim_0543,5478813,0,0,1,1.14140625,6129.210366898671,0.0
sim_0544,9464295,1,1,0,1.16015625,6241.833824524017,13695.696476753521
sim_0545,1521540,1,0,1,1.08046875,5817.485914002681,0.0
sim_0546,5781712,0,1,1,1.18828125,6161.343524882415,1823.931385250668
sim_0547,9947513,1,0,1,1.14140625,6096.044735453434,0.0
sim_0548,6016386,1,0,1,0.9375,4936.239091765055,0.0
sim_0549,6044212,0,0,1,1.1765625,6259.726517106557,0.0
sim_0550,7593878,1,1,0,1.18828125,6152.965469118382,3178.3975482918395
sim_0551,9112876,1,1,1,1.15546875,6256.208566655935,11687.213097911448
sim_0552,3713438,0,1,0,1.10859375,6224.393426661166,3793.0926511767466
sim_0553,3651356,0,1,1,1.04765625,6186.293697029288,6067.426676380598
sim_0554,3559601,0,1,1,1.1953125,4717.37107996406,2161.075855884612
sim_0555,3053847,1,0,0,0.9421875,4294.947401213588,0.0
sim_0556,5403050,1,1,0,1.147265625,4507.426545656076,981.9131317874544
sim_0557,4074417,0,0,1,1.17421875,4434.519004233699,0.0
sim_0558,1007564,1,0,0,1.03125,6138.5748686900015,0.0
sim_0559,2685271,0,0,0,1.021875,5820.490793654416,0.0
sim_0560,7120755,1,0,0,0.9304687500000001,5845.058015501943,0.0
sim_0561,1976671,0,1,0,1.109765625,6277.998977984749,889.0827639560995
sim_0562,4483383,0,1,1,1.18359375,6473.619980660575,2339.5203141849597
sim_0563,2492894,0,0,1,1.02421875,5965.057461485081,0.0
sim_0564,2302180,0,1,1,1.16015625,4974.302381054527,15152.77498900724
sim_0565,9206424,1,0,1,1.06171875,6107.517337615589,0.0
sim_0566,5475881,0,1,1,1.17421875,6261.526203350868,3273.6550173697005
sim_0567,6166780,1,0,0,1.16015625,4681.179433711127,0.0
sim_0568,4564192,1,0,1,0.98671875,5894.020277520086,0.0
sim_0569,8549402,0,1,0,1.10390625,6254.139413432397,16622.192128433704
sim_0570,4867565,0,1,1,0.9187500000000001,5573.681497761203,520.687781092723
sim_0571,1282662,1,1,1,0.95859375,4154.88943849336,16063.440995675246
sim_0572,1402030,1,1,1,1.10625,6096.253265250675,6095.6693775953245
sim_0573,5279441,1,1,0,1.01015625,5852.7377135028255,16730.451128620647
sim_0574,5009633,0,0,0,0.922265625,4347.390915901827,0.0
sim_0575,1323961,0,0,1,1.1203125,6255.140699576421,0.0
sim_0576,8579800,0,0,0,0.90234375,5461.361482545625,0.0
sim_0577,4588451,1,0,0,0.9070312500000001,5476.632584881322,0.0
sim_0578,6682679,1,0,1,1.18359375,6404.432655545523,0.0
sim_0579,4371369,0,0,0,1.1296875,6275.033944303698,0.0
sim_0580,4045158,1,1,0,0.9046875,5365.2333927587715,2142.8625042772624
sim_0581,5783787,0,1,1,0.98671875,5726.90380489232,1592.6561090683992
sim_0582,3167850,0,0,1,1.04296875,4199.264604530735,0.0
sim_0583,3213901,1,0,0,1.0359375,5797.478652955632,0.0
sim_0584,7635912,0,1,0,0.95625,5784.320816057831,4857.989799999671
sim_0585,5299573,0,1,1,1.08984375,5949.9344204339095,15945.43354587838
sim_0586,6335722,0,1,0,1.166015625,6190.923646503962,615.5599285191385
sim_0587,4053484,1,1,0,1.1859375,6352.40502352128,9857.531113863002
sim_0588,8115030,0,0,1,1.109765625,6350.719030625007,0.0
sim_0589,3223783,1,0,0,0.903515625,5402.727692247482,0.0
sim_0590,6170244,0,1,1,0.97265625,5989.099312387705,564.599571921868
sim_0591,1052290,0,0,0,1.053515625,5666.464698404597,0.0
sim_0592,8583057,0,1,1,0.99609375,5938.948052675171,12973.611724550916
sim_0593,2375320,0,1,1,0.9304687500000001,5847.362400338093,2940.189964477872
sim_0594,5415679,1,0,1,1.17421875,6224.174626878408,0.0
sim_0595,9727747,1,0,1,0.95859375,5656.281789901569,0.0
sim_0596,1088602,0,0,1,0.922265625,5677.437955099194,0.0
sim_0597,1174964,1,1,1,1.1765625,6273.283873815074,7714.000213022529
sim_0598,1050772,1,1,1,1.10625,6112.0854348417215,1868.0903031503328
sim_0599,6994068,1,0,1,0.9375,5460.755933254185,0.0
sim_0600,2799171,0,1,1,1.0734375,6005.978926150051,10182.986821895312
sim_0601,5322373,1,1,0,0.984375,5856.636419301817,8364.343061508296
sim_0602,8180310,1,1,1,1.02421875,4391.224033616873,13024.981308960738
sim_0603,1002812,1,1,1,1.134375,4424.014497483175,640.6812451565098
sim_0604,1621415,0,1,1,1.109765625,6352.194525601191,11523.820554078118
sim_0605,9795227,0,0,0,0.95625,4253.502678568163,0.0
sim_0606,2513978,1,1,1,1.1906249999999998,6146.719254333857,560.0976034348034
sim_0607,9780967,1,1,1,1.1765625,6243.26515229947,3547.3039007800344
sim_0608,9148811,0,1,0,1.1296875,6293.051081779362,10622.821220983476
sim_0609,3327483,0,1,0,0.98203125,6023.3073680054085,3276.6624310874668
sim_0610,6591551,1,0,0,1.081640625,6123.606578447616,0.0
sim_0611,7387744,1,0,0,1.03125,6106.616961217105,0.0
sim_0612,5157783,1,0,1,1.021875,5867.16418249212,0.0
sim_0613,9752678,0,0,1,0.95859375,5781.213922070734,0.0
sim_0614,5553022,0,0,1,1.1296875,6342.278519183367,0.0
sim_0615,7546553,0,0,0,0.94921875,5940.632341259361,0.0
sim_0616,8060479,1,0,0,1.16484375,6169.473629445445,0.0
sim_0617,1802182,0,1,1,1.0546875,5928.556075356431,14025.338195388435
sim_0618,9102147,1,1,0,0.96796875,5718.104182578545,16809.71168165349
sim_0619,6256676,1,1,0,1.18359375,6529.200427375732,2245.9295481740583
sim_0620,5501388,1,1,1,0.97734375,5570.3555232743865,8095.22896882924
sim_0621,3504911,0,0,0,1.18359375,6542.3728481329135,0.0
sim_0622,2021411,1,0,0,0.92109375,5632.744124673637,0.0
sim_0623,7482205,1,1,0,1.16015625,6284.774248739261,5355.152771001707
sim_0624,1666130,0,0,1,1.1953125,6518.285741316523,0.0
sim_0625,6733598,0,0,1,0.95859375,5774.183719483545,0.0
sim_0626,7997530,1,1,1,0.96796875,5723.248779913774,5233.4876850372775
sim_0627,6323423,1,1,0,0.96796875,5716.652762734668,8692.049627002882
sim_0628,6701039,1,0,1,1.194140625,6585.589759581223,0.0
sim_0629,5725900,0,0,0,0.90234375,5626.245155579728,0.0
sim_0630,1027499,0,0,1,1.147265625,6271.302310867934,0.0
sim_0631,1149564,0,0,1,1.1015625,5909.982083674313,0.0
sim_0632,2604852,1,0,1,0.94453125,5800.434208325767,0.0
sim_0633,3941800,1,0,0,1.1296875,6362.6275041942445,0.0
sim_0634,1107257,1,0,1,1.1765625,6269.916492139373,0.0
sim_0635,7270399,1,0,1,0.984375,5939.556302747232,0.0
sim_0636,1694404,1,0,1,1.0734375,6033.212180521361,0.0
sim_0637,1571101,1,0,1,1.01015625,5839.127601819516,0.0
sim_0638,5175981,0,0,0,0.928125,5524.99616568105,0.0
sim_0639,4941449,1,0,0,1.17421875,6259.243873499966,0.0
sim_0640,2650418,1,1,1,1.01015625,5783.148770131552,703.2995844001567
sim_0641,7183865,0,0,0,1.16484375,6140.141911897599,0.0
sim_0642,9263041,1,0,1,0.9070312500000001,4146.8124606352585,0.0
sim_0643,4567295,0,0,0,1.156640625,6030.737077586534,0.0
sim_0644,2297462,1,0,1,0.98203125,5897.295391381315,0.0
sim_0645,9949788,0,1,1,1.053515625,6184.6914685204665,7234.986926134513
sim_0646,6565785,1,0,1,1.1765625,6265.351601809911,0.0
sim_0647,3924067,1,1,0,0.9890625,5715.571389060371,531.7030719492558
sim_0648,9370336,0,1,0,0.94921875,5858.497796888139,4040.3001441499096
sim_0649,7436798,1,1,1,1.171875,6364.048062233725,13084.231941641458
sim_0650,1646773,0,1,0,1.18359375,6589.391302755215,4547.97304349838
sim_0651,5278859,0,0,1,1.053515625,6192.626544882782,0.0
sim_0652,9277966,0,1,1,1.0125,5844.1221690701295,1902.515882728904
sim_0653,3469066,1,1,0,1.10390625,5365.219323630673,14437.659882998072
sim_0654,3518360,1,0,0,1.0453125,6070.686725413691,0.0
sim_0655,9886882,0,1,0,1.18359375,6560.973839932362,8009.908702072274
sim_0656,9094631,1,1,1,1.021875,5853.596825721275,7546.152043584642
sim_0657,5106586,0,1,0,1.115625,4721.453897889098,6221.717692473712
sim_0658,3826708,0,1,1,1.02890625,5179.518532875188,4373.2282379234375
sim_0659,3091412,0,1,0,1.0453125,6064.970646756674,5150.67896016545
sim_0660,9457173,1,1,0,1.04296875,5826.709102728062,3479.0038043981854
sim_0661,6455311,0,0,0,0.95859375,4538.039835058659,0.0
sim_0662,3692947,0,0,0,0.9070312500000001,5491.0723977736525,0.0
sim_0663,7226837,0,1,0,1.109765625,6330.90738703619,5367.171902855759
sim_0664,6675247,0,1,1,1.1578125,4396.26794541901,1900.6337448990778
sim_0665,7388179,1,1,0,1.17421875,6258.807082479596,5348.811656930285
sim_0666,2086239,0,1,0,1.166015625,6123.632551891454,15146.282092366144
sim_0667,9560901,0,1,1,1.1765625,6206.993794856233,1412.1643829458887
sim_0668,9005391,1,0,1,1.17421875,4445.298688145761,0.0
sim_0669,8788894,0,0,1,1.171875,6305.471588587116,0.0
sim_0670,7271029,0,0,1,0.9187500000000001,5735.403374994664,0.0
sim_0671,3406876,0,0,0,0.92109375,5798.852858873922,0.0
sim_0672,7396342,1,0,0,1.166015625,6181.63017278941,0.0
sim_0673,9833259,0,1,0,1.04296875,5860.302237442353,12648.175750356575
sim_0674,9107569,1,1,1,1.10390625,4526.187659522807,1014.5687061573842
sim_0675,8490451,1,1,1,1.13671875,6342.975032358028,575.5376287724121
sim_0676,7287842,1,1,0,0.9421875,5799.833695669228,680.3370211225363
sim_0677,4209507,0,1,0,0.903515625,5288.4462131662085,12408.020979970355
sim_0678,7961479,0,1,0,1.044140625,5829.116983263645,7462.372774909559
sim_0679,5479866,1,0,0,1.194140625,6531.229734097778,0.0
sim_0680,6533785,0,0,1,1.171875,6309.061626037262,0.0
sim_0681,9156369,0,0,0,1.1203125,6237.516614966985,0.0
sim_0682,6899123,0,0,1,1.096875,4604.619108733576,0.0
sim_0683,9010759,1,0,0,1.0453125,6076.735886810665,0.0
sim_0684,8166595,0,0,1,0.9187500000000001,5640.3876800822745,0.0
sim_0685,6270589,1,1,0,1.091015625,5998.396434169989,4263.028719575016
sim_0686,1333944,1,1,1,1.166015625,6038.9922183117,5205.33152165073
sim_0687,1832196,1,0,1,1.194140625,6610.90273213973,0.0
sim_0688,6738936,1,1,0,1.0125,5865.289704986929,667.6070641211069
sim_0689,3543464,0,1,0,1.14140625,6109.656208142905,844.5070261550445
sim_0690,1893005,0,0,1,1.0546875,5941.835077293142,0.0
sim_0691,2353147,1,0,0,1.1906249999999998,6178.977152224715,0.0
sim_0692,7946605,0,0,1,1.003125,5805.111898902648,0.0
sim_0693,5224860,0,1,1,1.0171875,6061.5786593569865,3956.610701944626
sim_0694,7399901,0,0,0,1.1765625,6242.401660030841,0.0
sim_0695,9520033,1,1,0,0.9046875,5402.09040973081,3226.7657252745134
sim_0696,8394632,1,0,1,1.1847656249999998,6243.282454490041,0.0
sim_0697,3700843,0,0,0,0.98671875,5816.604076449586,0.0
sim_0698,3505515,0,0,0,1.091015625,5905.042418365384,0.0
sim_0699,7427031,1,0,1,1.06640625,5879.705939083115,0.0
sim_0700,5704970,1,0,0,1.18828125,6164.971209560506,0.0
sim_0701,3009918,0,0,0,1.05703125,4289.496016514198,0.0
sim_0702,4501157,1,1,1,1.044140625,5814.975322137907,3638.5518265418186
sim_0703,2955046,1,1,0,1.16015625,6300.317887524882,693.8013260092152
sim_0704,7577112,1,1,0,0.9515625,4217.422874038256,2323.5643053533777
sim_0705,5911427,0,0,0,0.9070312500000001,5389.604125231434,0.0
sim_0706,6022871,0,1,0,0.9187500000000001,5660.8604460716215,824.3247617145487
sim_0707,5151177,1,1,0,1.091015625,6041.017715144227,706.0207463855588
sim_0708,4549650,1,1,1,1.091015625,6050.282609897385,6191.828923047538
sim_0709,2718012,1,0,0,1.171875,6363.286820177246,0.0
sim_0710,9415483,1,1,0,1.081640625,6088.409796315917,3356.1709312881317
sim_0711,6255054,1,0,0,1.06640625,5945.0564366062235,0.0
sim_0712,2363679,1,0,1,0.92578125,5487.4824411110685,0.0
sim_0713,8180810,1,1,1,1.044140625,5893.560232327639,7423.023050306493
sim_0714,7415583,0,1,1,1.06171875,4487.1250695488,1257.3214579918194
sim_0715,2675095,0,1,1,0.94453125,4293.919898007078,11280.160815434778
sim_0716,6491222,1,1,0,1.04296875,5796.369820288434,19258.960405629477
sim_0717,2140771,0,1,0,1.109765625,6333.22880245016,4483.335356104722
sim_0718,6054368,0,1,0,1.10859375,6215.9248665155565,2616.4605938977566
sim_0719,7697822,0,0,1,0.9609375,5620.401989243123,0.0
sim_0720,1072097,1,1,0,1.11328125,6178.265470056914,10990.773655320374
sim_0721,3429806,0,1,1,0.98671875,5736.910139130614,2503.4615937777303
sim_0722,7667031,0,1,1,1.0921875,4900.073382021492,1295.841589026033
sim_0723,9392291,0,1,0,1.0453125,5521.209819355776,1097.4125890294906
sim_0724,2110983,0,1,1,1.14375,4494.278253763338,4706.390753115345
sim_0725,7810199,1,1,1,1.034765625,5912.262796092936,1395.6129190652505
sim_0726,9000289,1,1,0,1.021875,5915.300329415305,1113.586430566009
sim_0727,6464453,1,1,1,1.0640625,6255.22994029793,4566.6370792885355
sim_0728,2105119,1,0,0,0.95859375,5622.868727648091,0.0
sim_0729,6356606,0,0,1,1.1765625,6236.2590206413015,0.0
sim_0730,5415916,0,0,1,1.0640625,6288.624291910181,0.0
sim_0731,1377556,1,0,0,1.0125,4216.307909259781,0.0
sim_0732,2855705,0,1,1,1.1765625,6209.330817554617,4600.636035748301
sim_0733,3851885,0,1,0,0.95859375,5748.348767599855,3296.72303183396
sim_0734,7673694,0,0,0,1.0359375,5787.472570497203,0.0
sim_0735,3127263,1,0,0,1.0453125,6051.522836847568,0.0
sim_0736,2600977,1,0,1,1.14375,6306.9624687616015,0.0
sim_0737,2238185,0,1,0,1.08046875,5893.374893947563,1393.6343932480804
sim_0738,7254682,0,0,0,1.147265625,6264.611431926289,0.0
sim_0739,1414085,1,1,1,1.1953125,6505.606425567225,679.6009602885381
sim_0740,5435389,1,0,0,0.922265625,5764.5543786894095,0.0
sim_0741,2497323,1,1,0,1.171875,4607.73936742492,678.6080220955841
sim_0742,3995194,1,1,1,1.04296875,5839.097161139761,7031.55281145908
sim_0743,6066365,0,1,0,0.97265625,5982.1893120518735,964.1903944124422
sim_0744,6587172,0,1,0,1.03125,6141.624404187543,5607.867349914548
sim_0745,9070743,1,0,1,0.9375,5592.8180904590845,0.0
sim_0746,1224915,1,1,0,1.1859375,6452.848177753649,14604.318639555171
sim_0747,2166089,0,0,0,1.0921875,6203.646333261462,0.0
sim_0748,1761260,1,0,0,1.0921875,6157.55351014263,0.0
sim_0749,6316422,0,0,1,1.1015625,5888.656133299398,0.0
sim_0750,1715015,0,1,1,0.96796875,5726.729820094082,855.5943501618209
sim_0751,5722661,0,0,1,0.9187500000000001,5530.83450573666,0.0
sim_0752,3321314,1,0,0,0.90234375,5504.320584012312,0.0
sim_0753,2992171,0,0,1,1.17421875,6258.283936978386,0.0
sim_0754,3500417,1,0,0,1.1906249999999998,6167.252752668644,0.0
sim_0755,4475325,0,1,1,0.9890625,5745.888199453526,908.3363280577461
sim_0756,2553038,0,1,0,1.1859375,6410.102222124674,2822.30518159168
sim_0757,8951906,0,1,0,1.003125,5927.0998310220675,2331.996868700873
sim_0758,2355276,1,0,0,0.98203125,5968.983150531897,0.0
sim_0759,9468953,1,0,1,1.003125,5839.693447502728,0.0
sim_0760,5628916,1,0,0,0.9304687500000001,5481.063000955353,0.0
sim_0761,3613815,0,0,1,1.1906249999999998,6179.9691797070545,0.0
sim_0762,3962293,0,1,1,0.94453125,5730.868402834577,2188.520043218298
sim_0763,1702680,0,0,0,0.94453125,5789.80554704924,0.0
sim_0764,1761825,0,1,1,1.1953125,5171.193961107921,990.8988559834988
sim_0765,8093068,1,0,1,1.1953125,6500.114550251336,0.0
sim_0766,5991247,0,1,1,0.903515625,5412.859385616634,1955.3703819896928
sim_0767,8919557,1,1,0,0.9046875,5458.04767646767,638.3145896806978
sim_0768,3475618,0,0,1,1.02421875,4864.525704363098,0.0
